Performance_Template_ID,Department_ID,Department,Role_Band,KPI_ID,KPI_Name,KPI_Group,KPI_Weight_pct,Measurement_Scope,Scoring_Direction,Floor_Value,Target_Value,Stretch_Value,Mandatory_Flag,Critical_KPI_Flag,Effective_Start_Date,Effective_End_Date,Active_Status
PT-LOG-MANAGER,DEPARTMENT-013,Logistics & Warehouse,Manager/Head,KPI-LOG-001,On-Time Dispatch Target Achievement,OUTPUT,25,Team/Department,HIGHER_BETTER,80,95,100,Yes,No,2025-09-01,,Active
PT-LOG-MANAGER,DEPARTMENT-013,Logistics & Warehouse,Manager/Head,KPI-LOG-002,Inventory and Order Accuracy,QUALITY,15,Team/Department,HIGHER_BETTER,95,99,100,Yes,No,2025-09-01,,Active
PT-LOG-MANAGER,DEPARTMENT-013,Logistics & Warehouse,Manager/Head,KPI-LOG-003,Damage and Loss Rate,EFFICIENCY,10,Team/Department,LOWER_BETTER,3,1,0.2,Yes,No,2025-09-01,,Active
PT-LOG-MANAGER,DEPARTMENT-013,Logistics & Warehouse,Manager/Head,KPI-LEAD-TEAM,Team Leadership and Development,LEADERSHIP,25,Team/Department,HIGHER_BETTER,60.0,82.0,95.0,Yes,No,2025-09-01,,Active
PT-LOG-MANAGER,DEPARTMENT-013,Logistics & Warehouse,Manager/Head,KPI-COM-ATT,Attendance and Punctuality,ATTENDANCE,3,Team/Department,HIGHER_BETTER,90.0,95.0,99.0,Yes,No,2025-09-01,,Active
PT-LOG-MANAGER,DEPARTMENT-013,Logistics & Warehouse,Manager/Head,KPI-COM-RESP,Responsibility and Deadline Discipline,RESPONSIBILITY,10,Team/Department,HIGHER_BETTER,65.0,85.0,95.0,Yes,No,2025-09-01,,Active
PT-LOG-MANAGER,DEPARTMENT-013,Logistics & Warehouse,Manager/Head,KPI-COM-TEAM,Teamwork and Professional Communication,TEAMWORK,7,Team/Department,HIGHER_BETTER,65.0,85.0,95.0,Yes,No,2025-09-01,,Active
PT-LOG-MANAGER,DEPARTMENT-013,Logistics & Warehouse,Manager/Head,KPI-COM-LEARN,Learning and Adaptability,LEARNING,5,Team/Department,HIGHER_BETTER,60.0,82.0,95.0,Yes,No,2025-09-01,,Active
PT-PRD-INTERN,DEPARTMENT-014,Production & Manufacturing,Intern/Trainee,KPI-PRD-001,Production Target Achievement,OUTPUT,15,Individual,HIGHER_BETTER,75,100,112,Yes,No,2025-09-01,,Active
PT-PRD-INTERN,DEPARTMENT-014,Production & Manufacturing,Intern/Trainee,KPI-PRD-002,First Pass Yield,QUALITY,15,Individual,HIGHER_BETTER,88,96,99,Yes,Yes,2025-09-01,,Active
PT-PRD-INTERN,DEPARTMENT-014,Production & Manufacturing,Intern/Trainee,KPI-PRD-003,Unplanned Downtime,EFFICIENCY,10,Individual,LOWER_BETTER,8,4,1,Yes,No,2025-09-01,,Active
PT-PRD-INTERN,DEPARTMENT-014,Production & Manufacturing,Intern/Trainee,KPI-COM-ATT,Attendance and Punctuality,ATTENDANCE,15,Individual,HIGHER_BETTER,90.0,95.0,99.0,Yes,No,2025-09-01,,Active
PT-PRD-INTERN,DEPARTMENT-014,Production & Manufacturing,Intern/Trainee,KPI-COM-RESP,Responsibility and Deadline Discipline,RESPONSIBILITY,15,Individual,HIGHER_BETTER,65.0,85.0,95.0,Yes,No,2025-09-01,,Active
PT-PRD-INTERN,DEPARTMENT-014,Production & Manufacturing,Intern/Trainee,KPI-COM-TEAM,Teamwork and Professional Communication,TEAMWORK,10,Individual,HIGHER_BETTER,65.0,85.0,95.0,Yes,No,2025-09-01,,Active
PT-PRD-INTERN,DEPARTMENT-014,Production & Manufacturing,Intern/Trainee,KPI-COM-LEARN,Learning and Adaptability,LEARNING,20,Individual,HIGHER_BETTER,60.0,82.0,95.0,Yes,No,2025-09-01,,Active
PT-PRD-JUNIOR,DEPARTMENT-014,Production & Manufacturing,Junior/Assistant,KPI-PRD-001,Production Target Achievement,OUTPUT,25,Individual,HIGHER_BETTER,75,100,112,Yes,No,2025-09-01,,Active
PT-PRD-JUNIOR,DEPARTMENT-014,Production & Manufacturing,Junior/Assistant,KPI-PRD-002,First Pass Yield,QUALITY,20,Individual,HIGHER_BETTER,88,96,99,Yes,Yes,2025-09-01,,Active
PT-PRD-JUNIOR,DEPARTMENT-014,Production & Manufacturing,Junior/Assistant,KPI-PRD-003,Unplanned Downtime,EFFICIENCY,15,Individual,LOWER_BETTER,8,4,1,Yes,No,2025-09-01,,Active
PT-PRD-JUNIOR,DEPARTMENT-014,Production & Manufacturing,Junior/Assistant,KPI-COM-ATT,Attendance and Punctuality,ATTENDANCE,10,Individual,HIGHER_BETTER,90.0,95.0,99.0,Yes,No,2025-09-01,,Active
PT-PRD-JUNIOR,DEPARTMENT-014,Production & Manufacturing,Junior/Assistant,KPI-COM-RESP,Responsibility and Deadline Discipline,RESPONSIBILITY,10,Individual,HIGHER_BETTER,65.0,85.0,95.0,Yes,No,2025-09-01,,Active
PT-PRD-JUNIOR,DEPARTMENT-014,Production & Manufacturing,Junior/Assistant,KPI-COM-TEAM,Teamwork and Professional Communication,TEAMWORK,10,Individual,HIGHER_BETTER,65.0,85.0,95.0,Yes,No,2025-09-01,,Active
PT-PRD-JUNIOR,DEPARTMENT-014,Production & Manufacturing,Junior/Assistant,KPI-COM-LEARN,Learning and Adaptability,LEARNING,10,Individual,HIGHER_BETTER,60.0,82.0,95.0,Yes,No,2025-09-01,,Active
PT-PRD-PROFESSIONAL,DEPARTMENT-014,Production & Manufacturing,Professional/Mid-level,KPI-PRD-001,Production Target Achievement,OUTPUT,30,Individual,HIGHER_BETTER,75,100,112,Yes,No,2025-09-01,,Active
PT-PRD-PROFESSIONAL,DEPARTMENT-014,Production & Manufacturing,Professional/Mid-level,KPI-PRD-002,First Pass Yield,QUALITY,25,Individual,HIGHER_BETTER,88,96,99,Yes,Yes,2025-09-01,,Active
PT-PRD-PROFESSIONAL,DEPARTMENT-014,Production & Manufacturing,Professional/Mid-level,KPI-PRD-003,Unplanned Downtime,EFFICIENCY,20,Individual,LOWER_BETTER,8,4,1,Yes,No,2025-09-01,,Active
PT-PRD-PROFESSIONAL,DEPARTMENT-014,Production & Manufacturing,Professional/Mid-level,KPI-COM-ATT,Attendance and Punctuality,ATTENDANCE,8,Individual,HIGHER_BETTER,90.0,95.0,99.0,Yes,No,2025-09-01,,Active
PT-PRD-PROFESSIONAL,DEPARTMENT-014,Production & Manufacturing,Professional/Mid-level,KPI-COM-RESP,Responsibility and Deadline Discipline,RESPONSIBILITY,7,Individual,HIGHER_BETTER,65.0,85.0,95.0,Yes,No,2025-09-01,,Active
PT-PRD-PROFESSIONAL,DEPARTMENT-014,Production & Manufacturing,Professional/Mid-level,KPI-COM-TEAM,Teamwork and Professional Communication,TEAMWORK,5,Individual,HIGHER_BETTER,65.0,85.0,95.0,Yes,No,2025-09-01,,Active
PT-PRD-PROFESSIONAL,DEPARTMENT-014,Production & Manufacturing,Professional/Mid-level,KPI-COM-LEARN,Learning and Adaptability,LEARNING,5,Individual,HIGHER_BETTER,60.0,82.0,95.0,Yes,No,2025-09-01,,Active
PT-PRD-SENIOR,DEPARTMENT-014,Production & Manufacturing,Senior/Lead,KPI-PRD-001,Production Target Achievement,OUTPUT,25,Individual + Mentoring,HIGHER_BETTER,75,100,112,Yes,No,2025-09-01,,Active
PT-PRD-SENIOR,DEPARTMENT-014,Production & Manufacturing,Senior/Lead,KPI-PRD-002,First Pass Yield,QUALITY,20,Individual + Mentoring,HIGHER_BETTER,88,96,99,Yes,Yes,2025-09-01,,Active
PT-PRD-SENIOR,DEPARTMENT-014,Production & Manufacturing,Senior/Lead,KPI-PRD-003,Unplanned Downtime,EFFICIENCY,15,Individual + Mentoring,LOWER_BETTER,8,4,1,Yes,No,2025-09-01,,Active
PT-PRD-SENIOR,DEPARTMENT-014,Production & Manufacturing,Senior/Lead,KPI-LEAD-MENTOR,Mentoring and Knowledge Transfer,MENTORING,15,Individual + Mentoring,HIGHER_BETTER,60.0,82.0,95.0,Yes,No,2025-09-01,,Active
PT-PRD-SENIOR,DEPARTMENT-014,Production & Manufacturing,Senior/Lead,KPI-COM-ATT,Attendance and Punctuality,ATTENDANCE,5,Individual + Mentoring,HIGHER_BETTER,90.0,95.0,99.0,Yes,No,2025-09-01,,Active
PT-PRD-SENIOR,DEPARTMENT-014,Production & Manufacturing,Senior/Lead,KPI-COM-RESP,Responsibility and Deadline Discipline,RESPONSIBILITY,8,Individual + Mentoring,HIGHER_BETTER,65.0,85.0,95.0,Yes,No,2025-09-01,,Active
PT-PRD-SENIOR,DEPARTMENT-014,Production & Manufacturing,Senior/Lead,KPI-COM-TEAM,Teamwork and Professional Communication,TEAMWORK,7,Individual + Mentoring,HIGHER_BETTER,65.0,85.0,95.0,Yes,No,2025-09-01,,Active
PT-PRD-SENIOR,DEPARTMENT-014,Production & Manufacturing,Senior/Lead,KPI-COM-LEARN,Learning and Adaptability,LEARNING,5,Individual + Mentoring,HIGHER_BETTER,60.0,82.0,95.0,Yes,No,2025-09-01,,Active
PT-PRD-MANAGER,DEPARTMENT-014,Production & Manufacturing,Manager/Head,KPI-PRD-001,Production Target Achievement,OUTPUT,25,Team/Department,HIGHER_BETTER,75,100,112,Yes,No,2025-09-01,,Active
PT-PRD-MANAGER,DEPARTMENT-014,Production & Manufacturing,Manager/Head,KPI-PRD-002,First Pass Yield,QUALITY,15,Team/Department,HIGHER_BETTER,88,96,99,Yes,Yes,2025-09-01,,Active
PT-PRD-MANAGER,DEPARTMENT-014,Production & Manufacturing,Manager/Head,KPI-PRD-003,Unplanned Downtime,EFFICIENCY,10,Team/Department,LOWER_BETTER,8,4,1,Yes,No,2025-09-01,,Active
PT-PRD-MANAGER,DEPARTMENT-014,Production & Manufacturing,Manager/Head,KPI-LEAD-TEAM,Team Leadership and Development,LEADERSHIP,25,Team/Department,HIGHER_BETTER,60.0,82.0,95.0,Yes,No,2025-09-01,,Active
PT-PRD-MANAGER,DEPARTMENT-014,Production & Manufacturing,Manager/Head,KPI-COM-ATT,Attendance and Punctuality,ATTENDANCE,3,Team/Department,HIGHER_BETTER,90.0,95.0,99.0,Yes,No,2025-09-01,,Active
PT-PRD-MANAGER,DEPARTMENT-014,Production & Manufacturing,Manager/Head,KPI-COM-RESP,Responsibility and Deadline Discipline,RESPONSIBILITY,10,Team/Department,HIGHER_BETTER,65.0,85.0,95.0,Yes,No,2025-09-01,,Active
PT-PRD-MANAGER,DEPARTMENT-014,Production & Manufacturing,Manager/Head,KPI-COM-TEAM,Teamwork and Professional Communication,TEAMWORK,7,Team/Department,HIGHER_BETTER,65.0,85.0,95.0,Yes,No,2025-09-01,,Active
PT-PRD-MANAGER,DEPARTMENT-014,Production & Manufacturing,Manager/Head,KPI-COM-LEARN,Learning and Adaptability,LEARNING,5,Team/Department,HIGHER_BETTER,60.0,82.0,95.0,Yes,No,2025-09-01,,Active
PT-QAS-INTERN,DEPARTMENT-015,Quality Assurance,Intern/Trainee,KPI-QAS-001,Test and Inspection Plan Achievement,OUTPUT,15,Individual,HIGHER_BETTER,75,100,112,Yes,No,2025-09-01,,Active
PT-QAS-INTERN,DEPARTMENT-015,Quality Assurance,Intern/Trainee,KPI-QAS-002,Escaped Defect Rate,QUALITY,15,Individual,LOWER_BETTER,5,2,0.5,Yes,Yes,2025-09-01,,Active
PT-QAS-INTERN,DEPARTMENT-015,Quality Assurance,Intern/Trainee,KPI-QAS-003,CAPA and Audit Closure within SLA,EFFICIENCY,10,Individual,HIGHER_BETTER,75,92,100,Yes,No,2025-09-01,,Active
PT-QAS-INTERN,DEPARTMENT-015,Quality Assurance,Intern/Trainee,KPI-COM-ATT,Attendance and Punctuality,ATTENDANCE,15,Individual,HIGHER_BETTER,90.0,95.0,99.0,Yes,No,2025-09-01,,Active
PT-QAS-INTERN,DEPARTMENT-015,Quality Assurance,Intern/Trainee,KPI-COM-RESP,Responsibility and Deadline Discipline,RESPONSIBILITY,15,Individual,HIGHER_BETTER,65.0,85.0,95.0,Yes,No,2025-09-01,,Active
PT-QAS-INTERN,DEPARTMENT-015,Quality Assurance,Intern/Trainee,KPI-COM-TEAM,Teamwork and Professional Communication,TEAMWORK,10,Individual,HIGHER_BETTER,65.0,85.0,95.0,Yes,No,2025-09-01,,Active
PT-QAS-INTERN,DEPARTMENT-015,Quality Assurance,Intern/Trainee,KPI-COM-LEARN,Learning and Adaptability,LEARNING,20,Individual,HIGHER_BETTER,60.0,82.0,95.0,Yes,No,2025-09-01,,Active
PT-QAS-JUNIOR,DEPARTMENT-015,Quality Assurance,Junior/Assistant,KPI-QAS-001,Test and Inspection Plan Achievement,OUTPUT,25,Individual,HIGHER_BETTER,75,100,112,Yes,No,2025-09-01,,Active
PT-QAS-JUNIOR,DEPARTMENT-015,Quality Assurance,Junior/Assistant,KPI-QAS-002,Escaped Defect Rate,QUALITY,20,Individual,LOWER_BETTER,5,2,0.5,Yes,Yes,2025-09-01,,Active
PT-QAS-JUNIOR,DEPARTMENT-015,Quality Assurance,Junior/Assistant,KPI-QAS-003,CAPA and Audit Closure within SLA,EFFICIENCY,15,Individual,HIGHER_BETTER,75,92,100,Yes,No,2025-09-01,,Active
PT-QAS-JUNIOR,DEPARTMENT-015,Quality Assurance,Junior/Assistant,KPI-COM-ATT,Attendance and Punctuality,ATTENDANCE,10,Individual,HIGHER_BETTER,90.0,95.0,99.0,Yes,No,2025-09-01,,Active
PT-QAS-JUNIOR,DEPARTMENT-015,Quality Assurance,Junior/Assistant,KPI-COM-RESP,Responsibility and Deadline Discipline,RESPONSIBILITY,10,Individual,HIGHER_BETTER,65.0,85.0,95.0,Yes,No,2025-09-01,,Active
PT-QAS-JUNIOR,DEPARTMENT-015,Quality Assurance,Junior/Assistant,KPI-COM-TEAM,Teamwork and Professional Communication,TEAMWORK,10,Individual,HIGHER_BETTER,65.0,85.0,95.0,Yes,No,2025-09-01,,Active
PT-QAS-JUNIOR,DEPARTMENT-015,Quality Assurance,Junior/Assistant,KPI-COM-LEARN,Learning and Adaptability,LEARNING,10,Individual,HIGHER_BETTER,60.0,82.0,95.0,Yes,No,2025-09-01,,Active
PT-QAS-PROFESSIONAL,DEPARTMENT-015,Quality Assurance,Professional/Mid-level,KPI-QAS-001,Test and Inspection Plan Achievement,OUTPUT,30,Individual,HIGHER_BETTER,75,100,112,Yes,No,2025-09-01,,Active
PT-QAS-PROFESSIONAL,DEPARTMENT-015,Quality Assurance,Professional/Mid-level,KPI-QAS-002,Escaped Defect Rate,QUALITY,25,Individual,LOWER_BETTER,5,2,0.5,Yes,Yes,2025-09-01,,Active
PT-QAS-PROFESSIONAL,DEPARTMENT-015,Quality Assurance,Professional/Mid-level,KPI-QAS-003,CAPA and Audit Closure within SLA,EFFICIENCY,20,Individual,HIGHER_BETTER,75,92,100,Yes,No,2025-09-01,,Active
PT-QAS-PROFESSIONAL,DEPARTMENT-015,Quality Assurance,Professional/Mid-level,KPI-COM-ATT,Attendance and Punctuality,ATTENDANCE,8,Individual,HIGHER_BETTER,90.0,95.0,99.0,Yes,No,2025-09-01,,Active
PT-QAS-PROFESSIONAL,DEPARTMENT-015,Quality Assurance,Professional/Mid-level,KPI-COM-RESP,Responsibility and Deadline Discipline,RESPONSIBILITY,7,Individual,HIGHER_BETTER,65.0,85.0,95.0,Yes,No,2025-09-01,,Active
PT-QAS-PROFESSIONAL,DEPARTMENT-015,Quality Assurance,Professional/Mid-level,KPI-COM-TEAM,Teamwork and Professional Communication,TEAMWORK,5,Individual,HIGHER_BETTER,65.0,85.0,95.0,Yes,No,2025-09-01,,Active
PT-QAS-PROFESSIONAL,DEPARTMENT-015,Quality Assurance,Professional/Mid-level,KPI-COM-LEARN,Learning and Adaptability,LEARNING,5,Individual,HIGHER_BETTER,60.0,82.0,95.0,Yes,No,2025-09-01,,Active
PT-QAS-SENIOR,DEPARTMENT-015,Quality Assurance,Senior/Lead,KPI-QAS-001,Test and Inspection Plan Achievement,OUTPUT,25,Individual + Mentoring,HIGHER_BETTER,75,100,112,Yes,No,2025-09-01,,Active
PT-QAS-SENIOR,DEPARTMENT-015,Quality Assurance,Senior/Lead,KPI-QAS-002,Escaped Defect Rate,QUALITY,20,Individual + Mentoring,LOWER_BETTER,5,2,0.5,Yes,Yes,2025-09-01,,Active
PT-QAS-SENIOR,DEPARTMENT-015,Quality Assurance,Senior/Lead,KPI-QAS-003,CAPA and Audit Closure within SLA,EFFICIENCY,15,Individual + Mentoring,HIGHER_BETTER,75,92,100,Yes,No,2025-09-01,,Active
PT-QAS-SENIOR,DEPARTMENT-015,Quality Assurance,Senior/Lead,KPI-LEAD-MENTOR,Mentoring and Knowledge Transfer,MENTORING,15,Individual + Mentoring,HIGHER_BETTER,60.0,82.0,95.0,Yes,No,2025-09-01,,Active
PT-QAS-SENIOR,DEPARTMENT-015,Quality Assurance,Senior/Lead,KPI-COM-ATT,Attendance and Punctuality,ATTENDANCE,5,Individual + Mentoring,HIGHER_BETTER,90.0,95.0,99.0,Yes,No,2025-09-01,,Active
PT-QAS-SENIOR,DEPARTMENT-015,Quality Assurance,Senior/Lead,KPI-COM-RESP,Responsibility and Deadline Discipline,RESPONSIBILITY,8,Individual + Mentoring,HIGHER_BETTER,65.0,85.0,95.0,Yes,No,2025-09-01,,Active
PT-QAS-SENIOR,DEPARTMENT-015,Quality Assurance,Senior/Lead,KPI-COM-TEAM,Teamwork and Professional Communication,TEAMWORK,7,Individual + Mentoring,HIGHER_BETTER,65.0,85.0,95.0,Yes,No,2025-09-01,,Active
PT-QAS-SENIOR,DEPARTMENT-015,Quality Assurance,Senior/Lead,KPI-COM-LEARN,Learning and Adaptability,LEARNING,5,Individual + Mentoring,HIGHER_BETTER,60.0,82.0,95.0,Yes,No,2025-09-01,,Active
PT-QAS-MANAGER,DEPARTMENT-015,Quality Assurance,Manager/Head,KPI-QAS-001,Test and Inspection Plan Achievement,OUTPUT,25,Team/Department,HIGHER_BETTER,75,100,112,Yes,No,2025-09-01,,Active
PT-QAS-MANAGER,DEPARTMENT-015,Quality Assurance,Manager/Head,KPI-QAS-002,Escaped Defect Rate,QUALITY,15,Team/Department,LOWER_BETTER,5,2,0.5,Yes,Yes,2025-09-01,,Active
PT-QAS-MANAGER,DEPARTMENT-015,Quality Assurance,Manager/Head,KPI-QAS-003,CAPA and Audit Closure within SLA,EFFICIENCY,10,Team/Department,HIGHER_BETTER,75,92,100,Yes,No,2025-09-01,,Active
PT-QAS-MANAGER,DEPARTMENT-015,Quality Assurance,Manager/Head,KPI-LEAD-TEAM,Team Leadership and Development,LEADERSHIP,25,Team/Department,HIGHER_BETTER,60.0,82.0,95.0,Yes,No,2025-09-01,,Active
PT-QAS-MANAGER,DEPARTMENT-015,Quality Assurance,Manager/Head,KPI-COM-ATT,Attendance and Punctuality,ATTENDANCE,3,Team/Department,HIGHER_BETTER,90.0,95.0,99.0,Yes,No,2025-09-01,,Active
PT-QAS-MANAGER,DEPARTMENT-015,Quality Assurance,Manager/Head,KPI-COM-RESP,Responsibility and Deadline Discipline,RESPONSIBILITY,10,Team/Department,HIGHER_BETTER,65.0,85.0,95.0,Yes,No,2025-09-01,,Active
PT-QAS-MANAGER,DEPARTMENT-015,Quality Assurance,Manager/Head,KPI-COM-TEAM,Teamwork and Professional Communication,TEAMWORK,7,Team/Department,HIGHER_BETTER,65.0,85.0,95.0,Yes,No,2025-09-01,,Active
PT-QAS-MANAGER,DEPARTMENT-015,Quality Assurance,Manager/Head,KPI-COM-LEARN,Learning and Adaptability,LEARNING,5,Team/Department,HIGHER_BETTER,60.0,82.0,95.0,Yes,No,2025-09-01,,Active
PT-RND-INTERN,DEPARTMENT-016,Research & Development,Intern/Trainee,KPI-RND-001,Research Milestone Target Achievement,OUTPUT,15,Individual,HIGHER_BETTER,70,100,112,Yes,No,2025-09-01,,Active
PT-RND-INTERN,DEPARTMENT-016,Research & Development,Intern/Trainee,KPI-RND-002,Experiment Validation Success,QUALITY,15,Individual,HIGHER_BETTER,60,80,92,Yes,No,2025-09-01,,Active
PT-RND-INTERN,DEPARTMENT-016,Research & Development,Intern/Trainee,KPI-RND-003,Innovation and Knowledge Transfer Completion,EFFICIENCY,10,Individual,HIGHER_BETTER,65,85,100,Yes,No,2025-09-01,,Active
PT-RND-INTERN,DEPARTMENT-016,Research & Development,Intern/Trainee,KPI-COM-ATT,Attendance and Punctuality,ATTENDANCE,15,Individual,HIGHER_BETTER,90.0,95.0,99.0,Yes,No,2025-09-01,,Active
PT-RND-INTERN,DEPARTMENT-016,Research & Development,Intern/Trainee,KPI-COM-RESP,Responsibility and Deadline Discipline,RESPONSIBILITY,15,Individual,HIGHER_BETTER,65.0,85.0,95.0,Yes,No,2025-09-01,,Active
PT-RND-INTERN,DEPARTMENT-016,Research & Development,Intern/Trainee,KPI-COM-TEAM,Teamwork and Professional Communication,TEAMWORK,10,Individual,HIGHER_BETTER,65.0,85.0,95.0,Yes,No,2025-09-01,,Active
PT-RND-INTERN,DEPARTMENT-016,Research & Development,Intern/Trainee,KPI-COM-LEARN,Learning and Adaptability,LEARNING,20,Individual,HIGHER_BETTER,60.0,82.0,95.0,Yes,No,2025-09-01,,Active
PT-RND-JUNIOR,DEPARTMENT-016,Research & Development,Junior/Assistant,KPI-RND-001,Research Milestone Target Achievement,OUTPUT,25,Individual,HIGHER_BETTER,70,100,112,Yes,No,2025-09-01,,Active
PT-RND-JUNIOR,DEPARTMENT-016,Research & Development,Junior/Assistant,KPI-RND-002,Experiment Validation Success,QUALITY,20,Individual,HIGHER_BETTER,60,80,92,Yes,No,2025-09-01,,Active
PT-RND-JUNIOR,DEPARTMENT-016,Research & Development,Junior/Assistant,KPI-RND-003,Innovation and Knowledge Transfer Completion,EFFICIENCY,15,Individual,HIGHER_BETTER,65,85,100,Yes,No,2025-09-01,,Active
PT-RND-JUNIOR,DEPARTMENT-016,Research & Development,Junior/Assistant,KPI-COM-ATT,Attendance and Punctuality,ATTENDANCE,10,Individual,HIGHER_BETTER,90.0,95.0,99.0,Yes,No,2025-09-01,,Active
PT-RND-JUNIOR,DEPARTMENT-016,Research & Development,Junior/Assistant,KPI-COM-RESP,Responsibility and Deadline Discipline,RESPONSIBILITY,10,Individual,HIGHER_BETTER,65.0,85.0,95.0,Yes,No,2025-09-01,,Active
PT-RND-JUNIOR,DEPARTMENT-016,Research & Development,Junior/Assistant,KPI-COM-TEAM,Teamwork and Professional Communication,TEAMWORK,10,Individual,HIGHER_BETTER,65.0,85.0,95.0,Yes,No,2025-09-01,,Active
PT-RND-JUNIOR,DEPARTMENT-016,Research & Development,Junior/Assistant,KPI-COM-LEARN,Learning and Adaptability,LEARNING,10,Individual,HIGHER_BETTER,60.0,82.0,95.0,Yes,No,2025-09-01,,Active
PT-RND-PROFESSIONAL,DEPARTMENT-016,Research & Development,Professional/Mid-level,KPI-RND-001,Research Milestone Target Achievement,OUTPUT,30,Individual,HIGHER_BETTER,70,100,112,Yes,No,2025-09-01,,Active
PT-RND-PROFESSIONAL,DEPARTMENT-016,Research & Development,Professional/Mid-level,KPI-RND-002,Experiment Validation Success,QUALITY,25,Individual,HIGHER_BETTER,60,80,92,Yes,No,2025-09-01,,Active
PT-RND-PROFESSIONAL,DEPARTMENT-016,Research & Development,Professional/Mid-level,KPI-RND-003,Innovation and Knowledge Transfer Completion,EFFICIENCY,20,Individual,HIGHER_BETTER,65,85,100,Yes,No,2025-09-01,,Active
PT-RND-PROFESSIONAL,DEPARTMENT-016,Research & Development,Professional/Mid-level,KPI-COM-ATT,Attendance and Punctuality,ATTENDANCE,8,Individual,HIGHER_BETTER,90.0,95.0,99.0,Yes,No,2025-09-01,,Active
PT-RND-PROFESSIONAL,DEPARTMENT-016,Research & Development,Professional/Mid-level,KPI-COM-RESP,Responsibility and Deadline Discipline,RESPONSIBILITY,7,Individual,HIGHER_BETTER,65.0,85.0,95.0,Yes,No,2025-09-01,,Active
PT-RND-PROFESSIONAL,DEPARTMENT-016,Research & Development,Professional/Mid-level,KPI-COM-TEAM,Teamwork and Professional Communication,TEAMWORK,5,Individual,HIGHER_BETTER,65.0,85.0,95.0,Yes,No,2025-09-01,,Active
PT-RND-PROFESSIONAL,DEPARTMENT-016,Research & Development,Professional/Mid-level,KPI-COM-LEARN,Learning and Adaptability,LEARNING,5,Individual,HIGHER_BETTER,60.0,82.0,95.0,Yes,No,2025-09-01,,Active
PT-RND-SENIOR,DEPARTMENT-016,Research & Development,Senior/Lead,KPI-RND-001,Research Milestone Target Achievement,OUTPUT,25,Individual + Mentoring,HIGHER_BETTER,70,100,112,Yes,No,2025-09-01,,Active
PT-RND-SENIOR,DEPARTMENT-016,Research & Development,Senior/Lead,KPI-RND-002,Experiment Validation Success,QUALITY,20,Individual + Mentoring,HIGHER_BETTER,60,80,92,Yes,No,2025-09-01,,Active
PT-RND-SENIOR,DEPARTMENT-016,Research & Development,Senior/Lead,KPI-RND-003,Innovation and Knowledge Transfer Completion,EFFICIENCY,15,Individual + Mentoring,HIGHER_BETTER,65,85,100,Yes,No,2025-09-01,,Active
PT-RND-SENIOR,DEPARTMENT-016,Research & Development,Senior/Lead,KPI-LEAD-MENTOR,Mentoring and Knowledge Transfer,MENTORING,15,Individual + Mentoring,HIGHER_BETTER,60.0,82.0,95.0,Yes,No,2025-09-01,,Active
PT-RND-SENIOR,DEPARTMENT-016,Research & Development,Senior/Lead,KPI-COM-ATT,Attendance and Punctuality,ATTENDANCE,5,Individual + Mentoring,HIGHER_BETTER,90.0,95.0,99.0,Yes,No,2025-09-01,,Active
PT-RND-SENIOR,DEPARTMENT-016,Research & Development,Senior/Lead,KPI-COM-RESP,Responsibility and Deadline Discipline,RESPONSIBILITY,8,Individual + Mentoring,HIGHER_BETTER,65.0,85.0,95.0,Yes,No,2025-09-01,,Active
PT-RND-SENIOR,DEPARTMENT-016,Research & Development,Senior/Lead,KPI-COM-TEAM,Teamwork and Professional Communication,TEAMWORK,7,Individual + Mentoring,HIGHER_BETTER,65.0,85.0,95.0,Yes,No,2025-09-01,,Active
PT-RND-SENIOR,DEPARTMENT-016,Research & Development,Senior/Lead,KPI-COM-LEARN,Learning and Adaptability,LEARNING,5,Individual + Mentoring,HIGHER_BETTER,60.0,82.0,95.0,Yes,No,2025-09-01,,Active
PT-RND-MANAGER,DEPARTMENT-016,Research & Development,Manager/Head,KPI-RND-001,Research Milestone Target Achievement,OUTPUT,25,Team/Department,HIGHER_BETTER,70,100,112,Yes,No,2025-09-01,,Active
PT-RND-MANAGER,DEPARTMENT-016,Research & Development,Manager/Head,KPI-RND-002,Experiment Validation Success,QUALITY,15,Team/Department,HIGHER_BETTER,60,80,92,Yes,No,2025-09-01,,Active
PT-RND-MANAGER,DEPARTMENT-016,Research & Development,Manager/Head,KPI-RND-003,Innovation and Knowledge Transfer Completion,EFFICIENCY,10,Team/Department,HIGHER_BETTER,65,85,100,Yes,No,2025-09-01,,Active
PT-RND-MANAGER,DEPARTMENT-016,Research & Development,Manager/Head,KPI-LEAD-TEAM,Team Leadership and Development,LEADERSHIP,25,Team/Department,HIGHER_BETTER,60.0,82.0,95.0,Yes,No,2025-09-01,,Active
PT-RND-MANAGER,DEPARTMENT-016,Research & Development,Manager/Head,KPI-COM-ATT,Attendance and Punctuality,ATTENDANCE,3,Team/Department,HIGHER_BETTER,90.0,95.0,99.0,Yes,No,2025-09-01,,Active
PT-RND-MANAGER,DEPARTMENT-016,Research & Development,Manager/Head,KPI-COM-RESP,Responsibility and Deadline Discipline,RESPONSIBILITY,10,Team/Department,HIGHER_BETTER,65.0,85.0,95.0,Yes,No,2025-09-01,,Active
